run_id	source_log	step	loss	resampled
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	110	6.5235286	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	111	6.4823456	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	112	6.4835825	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	113	6.5047517	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	114	6.4766026	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	115	6.458118	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	116	6.4672465	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	117	6.4864407	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	118	6.5197215	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	119	6.5151672	24
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	120	6.5909061	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	121	6.5916715	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	122	6.6307149	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	123	6.632195	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	124	6.6189246	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	125	6.6250734	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	126	6.6187134	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	127	6.6183314	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	128	6.5691247	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	129	6.6359897	24
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	130	6.4924855	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	131	6.486146	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	132	6.5406408	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	133	6.589489	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	134	6.5425234	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	135	6.5551791	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	136	6.5057569	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	137	6.4720917	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	138	6.5287089	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	139	6.5724716	24
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	140	6.6222391	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	141	6.6128974	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	142	6.5883923	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	143	6.6355543	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	144	6.6361523	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	145	6.6439948	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	146	6.6988239	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	147	6.6032763	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	148	6.6522732	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	149	6.6214819	24
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	150	6.6096997	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	151	6.5788641	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	152	6.5677109	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	153	6.6181335	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	154	6.6419525	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	155	6.6096106	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	156	6.608695	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	157	6.616003	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	158	6.5883627	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	159	6.6177535	24
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	160	6.5788279	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	161	6.5774269	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	162	6.5631475	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	163	6.5344801	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	164	6.5535221	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	165	6.5389628	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	166	6.5696707	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	167	6.570787	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	168	6.5838718	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	169	6.5441489	24
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	170	6.5586309	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	171	6.5928698	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	172	6.5497389	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	173	6.5881948	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	174	6.5497656	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	175	6.5107813	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	176	6.5908937	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	177	6.5568757	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	178	6.5630198	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	179	6.5862017	24
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	180	6.5720134	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	181	6.549509	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	182	6.572268	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	183	6.532505	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	184	6.5776958	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	185	6.5639439	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	186	6.5842075	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	187	6.5246115	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	188	6.5755901	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	189	6.557157	24
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	190	6.4245496	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	191	6.4042101	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	192	6.4066486	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	193	6.4532127	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	194	6.4263892	0
w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_llm_attention_output_n020010_r10_lr5e6_lb1000_20260425_222439.log	195	6.4130135	0
